Zone,Allee,Deplacement,Niveau,longueur,largeur,hauteur,PoidsLimiteTotal
S,4,370,4,39,19,30,30
S,4,370,5,39,19,30,30
S,4,370,6,36,10,10,30
S,4,371,1,39,19,30,30
S,4,371,3,39,19,30,30
S,4,371,5,39,19,30,30
S,4,372,1,39,19,30,30
S,4,372,2,39,19,30,30
S,4,372,3,39,38,30,30
S,4,372,4,39,19,30,30
S,4,373,1,39,19,30,30
S,4,373,2,39,19,30,30
S,4,373,3,39,19,30,30
S,4,373,4,39,19,30,30
S,4,373,5,39,19,30,30
S,4,374,1,39,19,30,30
S,4,374,2,39,19,30,30
S,4,374,4,39,38,30,30
S,4,374,5,39,19,30,30
S,4,375,1,39,19,30,30
S,4,375,2,39,19,30,30
S,4,375,3,39,19,30,30
S,4,375,4,39,19,30,30
S,4,375,5,39,19,30,30
S,4,376,1,39,19,30,30
S,4,376,2,39,19,30,30
S,4,376,3,39,19,30,30
S,4,376,5,39,19,30,30
S,4,376,6,36,10,10,30
S,4,377,2,39,19,30,30
S,4,377,3,39,19,30,30
S,4,377,4,39,19,30,30
S,4,377,5,39,19,30,30
S,4,378,1,39,19,30,30
S,4,378,2,39,19,30,30
S,4,378,3,39,19,30,30
S,4,378,4,39,19,30,30
S,4,378,5,39,19,30,30
S,4,378,6,36,10,10,30
S,4,379,2,39,19,30,30
S,4,379,3,39,19,30,30
S,4,379,4,39,19,30,30
S,4,379,5,39,19,30,30
S,4,379,6,36,10,10,30
S,4,380,1,39,19,30,30
S,4,380,2,39,38,30,30
S,4,380,3,39,19,30,30
S,4,380,4,39,19,30,30
S,4,380,5,39,19,30,30
S,4,381,1,39,19,30,30
S,4,381,2,39,38,30,30
S,4,381,3,39,19,30,30
S,4,381,4,39,38,30,30
S,4,381,5,39,19,30,30
S,4,382,1,39,19,30,30
S,4,382,3,39,19,30,30
S,4,382,4,39,19,30,30
S,4,382,5,39,19,30,30
S,4,383,1,39,19,30,30
S,4,383,3,39,19,30,30
S,4,383,5,39,19,30,30
S,4,384,2,39,19,30,30
S,4,384,3,39,19,30,30
S,4,384,4,39,19,30,30
S,4,384,5,39,19,30,30
S,4,385,1,39,19,30,30
S,4,385,2,39,19,30,30
S,4,385,3,39,38,30,30
S,4,385,4,39,19,30,30
S,4,385,5,39,19,30,30
S,4,386,1,39,19,30,30
S,4,386,2,39,19,30,30
S,4,386,3,39,19,30,30
S,4,386,4,39,38,30,30
S,4,386,5,39,19,30,30
S,4,387,1,39,19,30,30
S,4,387,2,39,19,30,30
S,4,387,5,39,19,30,30
S,4,388,1,39,19,30,30
S,4,388,2,39,19,30,30
S,4,388,3,39,19,30,30
S,4,388,5,39,19,30,30
S,4,388,6,36,10,10,30
S,4,389,1,39,19,30,30
S,4,389,2,39,38,30,30
S,4,389,3,39,38,30,30
S,4,389,4,39,19,30,30
S,4,389,5,39,19,30,30
S,4,390,1,39,19,30,30
S,4,390,2,39,38,30,30
S,4,390,3,39,19,30,30
S,4,390,4,39,19,30,30
S,4,390,5,39,38,30,30
S,4,391,4,39,19,30,30
S,4,391,5,39,38,30,30
S,4,391,6,36,10,10,30
S,4,392,1,39,19,30,30
S,4,392,3,39,19,30,30
S,4,392,4,39,19,30,30
S,4,393,2,39,38,30,30
S,4,393,3,39,38,30,30
S,4,393,4,39,19,30,30
S,4,394,1,39,19,30,30
S,4,394,2,39,38,30,30
S,4,394,3,39,19,30,30
S,4,394,4,39,19,30,30
S,4,394,5,39,19,30,30
S,4,395,1,39,19,30,30
S,4,395,4,39,19,30,30
S,4,395,5,39,19,30,30
S,4,396,1,39,19,30,30
S,4,396,3,39,19,30,30
S,4,396,4,39,19,30,30
S,4,396,5,39,19,30,30
S,4,396,6,36,10,10,30
S,4,397,1,39,19,30,30
S,4,397,2,39,38,30,30
S,4,397,3,39,38,30,30
S,4,397,4,39,19,30,30
S,4,397,5,39,38,30,30
S,4,397,6,36,10,10,30
S,4,398,1,39,19,30,30
S,4,398,2,39,38,30,30
S,4,398,3,39,19,30,30
S,4,398,4,39,19,30,30
S,4,398,5,39,19,30,30
S,4,398,6,36,10,10,30
S,4,399,4,39,19,30,30
S,4,399,6,36,10,10,30
S,4,400,1,39,19,30,30
S,4,400,3,39,19,30,30
S,4,400,4,39,19,30,30
S,4,401,6,36,10,10,30
S,4,402,6,36,10,10,30
S,4,404,6,36,10,10,30
S,4,405,6,36,10,10,30
S,4,407,6,36,10,10,30
S,4,410,6,36,10,10,30
S,4,411,6,36,10,10,30
S,4,412,6,36,10,10,30
S,4,420,6,36,10,10,30
S,4,421,6,36,10,10,30
S,4,425,6,36,10,10,30
S,4,431,6,36,10,10,30
S,4,434,6,36,10,10,30
S,4,441,6,36,10,10,30
S,4,444,6,36,10,10,30
S,4,446,6,36,10,10,30
S,4,448,6,36,10,10,30
S,4,449,6,36,10,10,30
S,4,451,6,36,10,10,30
S,4,452,6,36,10,10,30
S,4,453,6,36,10,10,30
S,4,454,6,36,10,10,30
S,4,455,6,36,10,10,30
S,4,456,6,36,10,10,30
S,4,457,6,36,10,10,30
S,4,459,6,36,10,10,30
S,4,460,6,36,10,10,30
S,4,461,6,36,10,10,30
S,4,462,6,36,10,10,30
S,4,465,6,36,10,10,30
S,4,466,6,36,10,10,30
S,4,469,6,36,10,10,30
S,4,470,6,36,10,10,30
S,4,471,6,36,10,10,30
S,4,473,6,36,10,10,30
S,4,474,6,36,10,10,30
S,4,475,6,36,10,10,30
S,4,477,6,36,10,10,30
S,4,478,6,36,10,10,30
S,4,480,6,36,10,10,30
S,4,481,6,36,10,10,30
S,4,482,6,36,10,10,30
S,4,483,6,36,10,10,30
S,4,484,6,36,10,10,30
S,4,485,6,36,10,10,30
S,4,489,6,36,10,10,30
S,4,490,6,36,10,10,30
S,4,493,6,36,10,10,30
S,4,494,6,36,10,10,30
S,4,495,6,36,10,10,30
S,4,497,6,36,10,10,30
S,4,498,6,36,10,10,30
S,4,501,6,36,10,10,30
S,4,502,6,36,10,10,30
S,4,503,6,36,10,10,30
S,4,505,6,36,10,10,30
S,4,506,6,36,10,10,30
S,4,507,6,36,10,10,30
S,5,1,1,39,24,30,30
S,5,1,2,39,24,30,30
S,5,1,3,39,24,30,30
S,5,1,4,39,24,30,30
S,5,1,5,39,24,30,30
S,5,1,6,39,24,30,30
S,5,2,1,39,24,30,30
S,5,2,2,39,24,30,30
S,5,2,3,39,24,30,30
S,5,2,4,39,24,30,30
S,5,2,5,39,24,30,30
S,5,2,6,39,24,30,30
S,5,3,1,39,24,30,30
S,5,3,2,39,24,30,30
S,5,3,3,39,24,30,30
S,5,3,4,39,24,30,30
S,5,3,5,39,24,30,30
S,5,4,1,39,24,30,30
S,5,4,2,39,24,30,30
S,5,4,3,39,24,30,30
S,5,4,4,39,24,30,30
S,5,4,5,39,24,30,30
S,5,4,6,39,24,30,30
S,5,5,1,39,24,30,30
S,5,5,2,39,24,30,30
S,5,5,3,39,24,30,30
S,5,5,4,39,24,30,30
S,5,5,5,39,24,30,30
S,5,5,6,39,24,30,30
S,5,6,1,39,24,30,30
S,5,6,2,39,24,30,30
S,5,6,3,39,24,30,30
S,5,6,4,39,24,30,30
S,5,6,5,39,24,30,30
S,5,7,1,39,24,30,30
S,5,7,2,39,24,30,30
S,5,7,3,39,24,30,30
S,5,7,4,39,24,30,30
S,5,7,5,39,24,30,30
S,5,7,6,39,24,30,30
S,5,8,1,39,24,30,30
S,5,8,2,39,24,30,30
S,5,8,3,39,24,30,30
S,5,8,4,39,24,30,30
S,5,8,5,39,24,30,30
S,5,8,6,39,24,30,30
S,5,9,1,39,24,30,30
S,5,9,2,39,24,30,30
S,5,9,3,39,24,30,30
S,5,9,4,39,24,30,30
S,5,9,5,39,24,30,30
S,5,9,6,39,24,30,30
S,5,10,1,39,24,30,30
S,5,10,2,39,24,30,30
S,5,10,3,39,24,30,30
S,5,10,4,39,24,30,30
S,5,10,5,39,24,30,30
S,5,10,6,39,24,30,30
S,5,11,1,39,24,30,30
S,5,11,2,39,24,30,30
S,5,11,3,39,24,30,30
S,5,11,4,39,24,30,30
S,5,11,5,39,24,30,30
S,5,11,6,39,24,30,30
S,5,12,1,39,24,30,30
S,5,12,2,39,24,30,30
S,5,12,3,39,24,30,30
S,5,12,4,39,24,30,30
S,5,12,5,39,24,30,30
S,5,12,6,39,24,30,30
S,5,13,1,39,24,30,30
S,5,13,2,39,24,30,30
S,5,13,3,39,24,30,30
S,5,13,4,39,24,30,30
S,5,13,5,39,24,30,30
S,5,14,1,39,24,30,30
S,5,14,2,39,24,30,30
S,5,14,3,39,24,30,30
S,5,14,4,39,24,30,30
S,5,14,5,39,24,30,30
S,5,14,6,39,24,30,30
S,5,15,1,39,24,30,30
S,5,15,2,39,24,30,30
S,5,15,3,39,24,30,30
S,5,15,5,39,24,30,30
S,5,16,1,39,24,30,30
S,5,16,2,39,24,30,30
S,5,16,3,39,24,30,30
S,5,16,4,39,24,30,30
S,5,16,5,39,24,30,30
S,5,16,6,39,24,30,30
S,5,17,1,39,24,30,30
S,5,17,2,39,24,30,30
S,5,17,3,39,24,30,30
S,5,17,4,39,24,30,30
S,5,17,5,39,24,30,30
S,5,17,6,39,24,30,30
S,5,18,1,39,24,30,30
S,5,18,2,39,24,30,30
S,5,18,3,39,24,30,30
S,5,18,4,39,24,30,30
S,5,18,5,39,24,30,30
S,5,19,1,39,24,30,30
S,5,19,2,39,24,30,30
S,5,19,3,39,24,30,30
S,5,19,4,39,24,30,30
S,5,19,5,39,24,30,30
S,5,19,6,39,24,30,30
S,5,20,1,39,24,30,30
S,5,20,2,39,24,30,30
S,5,20,3,39,24,30,30
S,5,20,4,39,24,30,30
S,5,20,5,39,24,30,30
S,5,21,1,39,24,30,30
S,5,21,2,39,24,30,30
S,5,21,3,39,48,30,30
S,5,21,4,39,24,30,30
S,5,21,5,39,24,30,30
S,5,21,6,39,24,30,30
S,5,22,1,39,24,30,30
S,5,22,2,39,24,30,30
S,5,22,3,39,24,30,30
S,5,22,4,39,24,30,30
S,5,22,5,39,24,30,30
S,5,22,6,39,24,30,30
S,5,23,1,39,24,30,30
S,5,23,2,39,24,30,30
S,5,23,4,39,24,30,30
S,5,23,5,39,24,30,30
S,5,23,6,39,24,30,30
S,5,24,1,39,24,30,30
S,5,24,2,39,24,30,30
S,5,24,3,39,24,30,30
S,5,24,4,39,24,30,30
S,5,24,5,39,24,30,30
S,5,24,6,39,24,30,30
S,5,25,1,39,24,30,30
S,5,25,2,39,24,30,30
S,5,25,3,39,24,30,30
S,5,25,4,39,24,30,30
S,5,25,5,39,24,30,30
S,5,26,1,39,24,30,30
S,5,26,2,39,24,30,30
S,5,26,3,39,24,30,30
S,5,26,4,39,24,30,30
S,5,26,5,39,24,30,30
S,5,26,6,39,24,30,30
S,5,27,1,39,24,30,30
S,5,27,2,39,24,30,30
S,5,27,3,39,24,30,30
S,5,27,4,39,24,30,30
S,5,27,5,39,24,30,30
S,5,28,1,39,24,30,30
S,5,28,2,39,24,30,30
S,5,28,3,39,24,30,30
S,5,28,4,39,24,30,30
S,5,28,5,39,24,30,30
S,5,29,1,39,24,30,30
S,5,29,2,39,24,30,30
S,5,29,3,39,24,30,30
S,5,29,4,39,24,30,30
S,5,29,5,39,24,30,30
S,5,30,1,39,24,30,30
S,5,30,2,39,24,30,30
S,5,30,3,39,24,30,30
S,5,30,4,39,24,30,30
S,5,30,5,39,24,30,30
S,5,31,1,39,24,30,30
S,5,31,2,39,24,30,30
S,5,31,3,39,24,30,30
S,5,31,4,39,24,30,30
S,5,31,5,39,24,30,30
S,5,31,6,39,24,30,30
S,5,32,1,39,24,30,30
S,5,32,2,39,24,30,30
S,5,32,3,39,24,30,30
S,5,32,4,39,24,30,30
S,5,32,5,39,24,30,30
S,5,33,1,39,24,30,30
S,5,33,2,39,24,30,30
S,5,33,3,39,24,30,30
S,5,33,4,39,24,30,30
S,5,33,5,39,24,30,30
S,5,33,6,39,24,30,30
S,5,34,1,39,24,30,30
S,5,34,2,39,24,30,30
S,5,34,3,39,24,30,30
S,5,34,4,39,24,30,30
S,5,34,5,39,24,30,30
S,5,34,6,39,24,30,30
S,5,35,1,39,24,30,30
S,5,35,2,39,24,30,30
S,5,35,3,39,24,30,30
S,5,35,4,39,24,30,30
S,5,35,5,39,24,30,30
S,5,36,1,39,24,30,30
S,5,36,2,39,24,30,30
S,5,36,3,39,24,30,30
S,5,36,4,39,24,30,30
S,5,36,5,39,24,30,30
S,5,37,1,39,24,30,30
S,5,37,2,39,48,30,30
S,5,37,3,39,24,30,30
S,5,37,4,39,24,30,30
S,5,37,5,39,24,30,30
S,5,38,1,39,24,30,30
S,5,38,2,39,24,30,30
S,5,38,3,39,24,30,30
S,5,38,4,39,24,30,30
S,5,38,5,39,24,30,30
S,5,39,1,39,24,30,30
S,5,39,3,39,24,30,30
S,5,39,4,39,24,30,30
S,5,39,5,39,24,30,30
S,5,40,1,39,24,30,30
S,5,40,2,39,24,30,30
S,5,40,3,39,24,30,30
S,5,40,4,39,24,30,30
S,5,40,5,39,24,30,30
S,5,40,6,39,24,30,30
S,5,41,1,39,24,30,30
S,5,41,2,39,24,30,30
S,5,41,3,39,24,30,30
S,5,41,4,39,48,30,30
S,5,41,6,39,24,30,30
S,5,42,1,39,24,30,30
S,5,42,2,39,24,30,30
S,5,42,3,39,24,30,30
S,5,42,4,39,24,30,30
S,5,42,5,39,24,30,30
S,5,43,1,39,24,30,30
S,5,43,2,39,24,30,30
S,5,43,3,39,24,30,30
S,5,43,5,39,24,30,30
S,5,43,6,39,24,30,30
S,5,44,1,39,24,30,30
S,5,44,2,39,24,30,30
S,5,44,3,39,24,30,30
S,5,44,4,39,24,30,30
S,5,44,5,39,24,30,30
S,5,44,6,39,24,30,30
S,5,45,1,39,24,30,30
S,5,45,2,39,24,30,30
S,5,45,3,39,24,30,30
S,5,45,4,39,24,30,30
S,5,45,5,39,24,30,30
S,5,46,1,39,24,30,30
S,5,46,2,39,24,30,30
S,5,46,3,39,24,30,30
S,5,46,4,39,24,30,30
S,5,46,5,39,24,30,30
S,5,46,6,39,24,30,30
S,5,47,1,39,24,30,30
S,5,47,2,39,24,30,30
S,5,47,3,39,24,30,30
S,5,47,4,39,24,30,30
S,5,47,5,39,24,30,30
S,5,47,6,39,24,30,30
S,5,48,1,39,24,30,30
S,5,48,2,39,24,30,30
S,5,48,3,39,24,30,30
S,5,48,4,39,24,30,30
S,5,48,5,39,24,30,30
S,5,48,6,39,24,30,30
S,5,49,1,39,24,30,30
S,5,49,2,39,24,30,30
S,5,49,3,39,24,30,30
S,5,49,4,39,24,30,30
S,5,49,5,39,24,30,30
S,5,50,1,39,24,30,30
S,5,50,2,39,24,30,30
S,5,50,3,39,24,30,30
S,5,50,4,39,24,30,30
S,5,50,5,39,24,30,30
S,5,50,6,39,24,30,30
S,5,51,1,39,24,30,30
S,5,51,2,39,24,30,30
S,5,51,3,39,24,30,30
S,5,51,4,39,24,30,30
S,5,51,5,39,24,30,30
S,5,52,1,39,24,30,30
S,5,52,2,39,24,30,30
S,5,52,3,39,24,30,30
S,5,52,4,39,24,30,30
S,5,52,5,39,24,30,30
S,5,52,6,39,24,30,30
S,5,53,1,39,24,30,30
S,5,53,2,39,24,30,30
S,5,53,3,39,24,30,30
S,5,53,4,39,24,30,30
S,5,53,5,39,72,30,30
S,5,54,1,39,24,30,30
S,5,54,2,39,24,30,30
S,5,54,3,39,24,30,30
S,5,54,4,39,24,30,30
S,5,54,5,39,24,30,30
S,5,54,6,39,24,30,30
S,5,55,1,39,24,30,30
S,5,55,2,39,24,30,30
S,5,55,3,39,24,30,30
S,5,55,4,39,24,30,30
S,5,55,6,39,24,30,30
S,5,56,1,39,24,30,30
S,5,56,2,39,24,30,30
S,5,56,3,39,24,30,30
S,5,56,4,39,24,30,30
S,5,56,5,39,24,30,30
S,5,56,6,39,24,30,30
S,5,57,1,39,48,30,30
S,5,57,2,39,24,30,30
S,5,57,3,39,24,30,30
S,5,57,4,39,48,30,30
S,5,57,6,39,24,30,30
S,5,58,1,39,48,30,30
S,5,58,2,39,24,30,30
S,5,58,3,39,24,30,30
S,5,58,4,39,24,30,30
S,5,58,5,39,24,30,30
S,5,58,6,39,24,30,30
S,5,59,2,39,24,30,30
S,5,59,3,39,24,30,30
S,5,59,5,39,24,30,30
S,5,60,2,39,24,30,30
S,5,60,3,39,24,30,30
S,5,60,4,39,24,30,30
S,5,60,5,39,24,30,30
S,5,61,1,39,19,30,30
S,5,61,2,39,19,30,30
S,5,61,3,39,19,30,30
S,5,61,4,39,19,30,30
S,5,61,5,39,19,30,30
S,5,62,1,39,19,30,30
S,5,62,2,39,19,30,30
S,5,62,3,39,19,30,30
S,5,62,4,39,19,30,30
S,5,62,5,39,19,30,30
S,5,63,1,39,19,30,30
S,5,63,2,39,19,30,30
S,5,63,3,39,19,30,30
S,5,63,4,39,19,30,30
S,5,63,5,39,19,30,30
S,5,64,1,39,19,30,30
S,5,64,2,39,19,30,30
S,5,64,3,39,19,30,30
S,5,64,4,39,19,30,30
S,5,64,5,39,19,30,30
S,5,64,6,39,19,30,30
S,5,65,1,39,19,30,30
S,5,65,2,39,19,30,30
S,5,65,3,39,19,30,30
S,5,65,4,39,19,30,30
S,5,65,5,39,19,30,30
S,5,65,6,39,19,30,30
S,5,66,1,39,19,30,30
S,5,66,2,39,38,30,30
S,5,66,3,39,19,30,30
S,5,66,4,39,19,30,30
S,5,66,5,39,19,30,30
S,5,66,6,39,19,30,30
S,5,67,1,39,19,30,30
S,5,67,2,39,57,30,30
S,5,67,3,39,19,30,30
S,5,67,4,39,19,30,30
S,5,67,5,39,19,30,30
S,5,68,1,39,19,30,30
S,5,68,3,39,19,30,30
S,5,68,4,39,19,30,30
S,5,68,5,39,19,30,30
S,5,69,1,39,19,30,30
S,5,69,3,39,19,30,30
S,5,69,4,39,19,30,30
S,5,69,5,39,19,30,30
S,5,69,6,39,19,30,30
S,5,70,1,39,19,30,30
S,5,70,2,39,19,30,30
S,5,70,3,39,19,30,30
S,5,70,4,39,19,30,30
S,5,70,5,39,19,30,30
S,5,71,1,39,19,30,30
S,5,71,3,39,19,30,30
S,5,71,4,39,19,30,30
S,5,72,1,39,19,30,30
S,5,72,3,39,19,30,30
S,5,72,4,39,19,30,30
S,5,72,5,39,19,30,30
S,5,72,6,39,19,30,30
S,5,73,1,39,19,30,30
S,5,73,2,39,57,30,30
S,5,73,3,39,19,30,30
S,5,73,4,39,19,30,30
S,5,73,5,39,19,30,30
S,5,74,1,39,19,30,30
S,5,74,2,39,19,30,30
S,5,74,3,39,19,30,30
S,5,74,4,39,19,30,30
S,5,74,5,39,19,30,30
S,5,74,6,39,19,30,30
S,5,75,1,39,19,30,30
S,5,75,3,39,19,30,30
S,5,75,4,39,19,30,30
S,5,76,1,39,19,30,30
S,5,76,2,39,19,30,30
S,5,76,3,39,57,30,30
S,5,76,4,39,19,30,30
S,5,76,5,39,19,30,30
S,5,77,1,39,19,30,30
S,5,77,3,39,19,30,30
S,5,77,4,39,19,30,30
S,5,77,5,39,19,30,30
S,5,77,6,39,19,30,30
S,5,78,1,39,19,30,30
S,5,78,2,39,19,30,30
S,5,78,4,39,19,30,30
S,5,78,5,39,19,30,30
S,5,79,1,39,19,30,30
S,5,79,2,39,19,30,30
S,5,79,3,39,19,30,30
S,5,79,4,39,19,30,30
S,5,79,5,39,19,30,30
S,5,79,6,39,19,30,30
S,5,80,1,39,19,30,30
S,5,80,2,39,19,30,30
S,5,80,4,39,19,30,30
S,5,80,5,39,19,30,30
S,5,80,6,39,19,30,30
S,5,81,1,39,19,30,30
S,5,81,2,39,19,30,30
S,5,81,3,39,19,30,30
S,5,81,4,39,19,30,30
S,5,81,5,39,19,30,30
S,5,81,6,39,19,30,30
S,5,82,1,39,19,30,30
S,5,82,2,39,19,30,30
S,5,82,3,39,19,30,30
S,5,82,5,39,38,30,30
S,5,82,6,39,19,30,30
S,5,83,1,39,19,30,30
S,5,83,2,39,19,30,30
S,5,83,3,39,19,30,30
S,5,83,4,39,19,30,30
S,5,83,5,39,19,30,30
S,5,84,2,39,19,30,30
S,5,84,3,39,19,30,30
S,5,84,4,39,19,30,30
S,5,85,1,39,19,30,30
S,5,85,2,39,19,30,30
S,5,85,3,39,19,30,30
S,5,85,5,39,19,30,30
S,5,86,1,39,19,30,30
S,5,86,2,39,19,30,30
S,5,86,3,39,19,30,30
S,5,86,4,39,19,30,30
S,5,86,5,39,19,30,30
S,5,86,6,39,19,30,30
S,5,87,1,39,19,30,30
S,5,87,2,39,38,30,30
S,5,87,4,39,19,30,30
S,5,87,5,39,19,30,30
S,5,87,6,39,19,30,30
S,5,88,1,39,19,30,30
S,5,88,2,39,19,30,30
S,5,88,3,39,19,30,30
S,5,88,4,39,19,30,30
S,5,88,5,39,19,30,30
S,5,89,1,39,19,30,30
S,5,89,3,39,19,30,30
S,5,89,4,39,19,30,30
S,5,89,5,39,19,30,30
S,5,90,1,39,19,30,30
S,5,90,3,39,19,30,30
S,5,90,4,39,19,30,30
S,5,90,5,39,19,30,30
S,5,90,6,39,19,30,30
S,5,91,1,39,19,30,30
S,5,91,2,39,19,30,30
S,5,91,3,39,19,30,30
S,5,91,4,39,19,30,30
S,5,91,5,39,19,30,30
S,5,91,6,39,19,30,30
S,5,92,1,39,19,30,30
S,5,92,2,39,19,30,30
S,5,92,3,39,19,30,30
S,5,92,4,39,19,30,30
S,5,92,5,39,19,30,30
S,5,92,6,39,19,30,30
S,5,93,1,39,19,30,30
S,5,93,2,39,19,30,30
S,5,93,3,39,19,30,30
S,5,93,4,39,19,30,30
S,5,93,5,39,19,30,30
S,5,93,6,39,19,30,30
S,5,94,1,39,19,30,30
S,5,94,2,39,19,30,30
S,5,94,3,39,19,30,30
S,5,94,4,39,19,30,30
S,5,94,5,39,19,30,30
S,5,94,6,39,19,30,30
S,5,95,1,39,19,30,30
S,5,95,2,39,19,30,30
S,5,95,3,39,19,30,30
S,5,95,4,39,19,30,30
S,5,95,5,39,19,30,30
S,5,96,1,39,19,30,30
S,5,96,2,39,19,30,30
S,5,96,3,39,19,30,30
S,5,96,4,39,19,30,30
S,5,96,5,39,19,30,30
S,5,96,6,39,19,30,30
S,5,97,1,39,19,30,30
S,5,97,2,39,19,30,30
S,5,97,3,39,19,30,30
S,5,97,5,39,19,30,30
S,5,97,6,39,19,30,30
S,5,98,1,39,38,30,30
S,5,98,2,39,19,30,30
S,5,98,3,39,19,30,30
S,5,98,4,39,19,30,30
S,5,98,5,39,19,30,30
S,5,99,1,39,19,30,30
S,5,99,2,39,19,30,30
S,5,99,3,39,19,30,30
S,5,99,4,39,19,30,30
S,5,99,5,39,19,30,30
S,5,99,6,39,19,30,30
S,5,100,2,39,19,30,30
S,5,100,3,39,19,30,30
S,5,100,4,39,19,30,30
S,5,100,5,39,19,30,30
S,5,100,6,39,19,30,30
S,5,101,2,39,19,30,30
S,5,101,3,39,19,30,30
S,5,101,4,39,19,30,30
S,5,101,5,39,19,30,30
S,5,102,1,39,19,30,30
S,5,102,2,39,19,30,30
S,5,102,3,39,19,30,30
S,5,102,4,39,19,30,30
S,5,102,5,39,19,30,30
S,5,102,6,39,19,30,30
S,5,103,2,39,19,30,30
S,5,103,3,39,19,30,30
S,5,103,4,39,19,30,30
S,5,103,5,39,19,30,30
S,5,103,6,39,19,30,30
S,5,104,1,39,19,30,30
S,5,104,2,39,19,30,30
S,5,104,3,39,19,30,30
S,5,104,4,39,19,30,30
S,5,104,5,39,19,30,30
S,5,104,6,39,19,30,30
S,5,105,1,39,19,30,30
S,5,105,2,39,19,30,30
S,5,105,3,39,19,30,30
S,5,105,4,39,19,30,30
S,5,105,5,39,19,30,30
S,5,106,1,39,19,30,30
S,5,106,2,39,19,30,30
S,5,106,3,39,19,30,30
S,5,106,4,39,19,30,30
S,5,106,5,39,19,30,30
S,5,106,6,39,19,30,30
S,5,107,1,39,19,30,30
S,5,107,2,39,19,30,30
S,5,107,3,39,19,30,30
S,5,107,4,39,19,30,30
S,5,107,5,39,19,30,30
S,5,108,1,39,19,30,30
S,5,108,2,39,19,30,30
S,5,108,3,39,19,30,30
S,5,108,4,39,19,30,30
S,5,108,5,39,19,30,30
S,5,108,6,39,19,30,30
S,5,109,1,39,19,30,30
S,5,109,2,39,19,30,30
S,5,109,3,39,19,30,30
S,5,109,4,39,19,30,30
S,5,109,5,39,19,30,30
S,5,110,1,39,19,30,30
S,5,110,2,39,19,30,30
S,5,110,3,39,19,30,30
S,5,110,4,39,19,30,30
S,5,110,6,39,19,30,30
S,5,111,1,39,19,30,30
S,5,111,2,39,19,30,30
S,5,111,3,39,19,30,30
S,5,111,4,39,19,30,30
S,5,111,5,39,19,30,30
