Zone,Allee,Deplacement,Niveau,longueur,largeur,hauteur,PoidsLimiteTotal,PoidsLimiteUnitaire,X,Y,Z,pictogramme,utilisateur,DateModif,DateCrea,Type1,Type2,Type3
S,6,143,5,40,24,38,20,,,,,,,,,,,
S,6,143,6,40,12,38,20,,,,,,,,,,,
S,6,143,7,40,12,38,20,,,,,,,,,,,
S,6,143,8,40,12,38,20,,,,,,,,,,,
S,6,143,9,40,12,38,20,,,,,,,,,,,
S,6,143,10,40,12,38,20,,,,,,,,,,,
S,6,144,1,40,24,38,20,,,,,,,,,,,
S,6,144,2,40,24,38,20,,,,,,,,,,,
S,6,144,3,40,24,38,20,,,,,,,,,,,
S,6,144,4,40,24,38,20,,,,,,,,,,,
S,6,144,5,40,24,38,20,,,,,,,,,,,
S,6,144,6,40,12,38,20,,,,,,,,,,,
S,6,144,7,40,12,38,20,,,,,,,,,,,
S,6,144,8,40,12,38,20,,,,,,,,,,,
S,6,144,9,40,12,38,20,,,,,,,,,,,
S,6,144,10,40,12,38,20,,,,,,,,,,,
S,6,145,1,40,24,38,20,,,,,,,,,,,
S,6,145,2,40,24,38,20,,,,,,,,,,,
S,6,145,3,40,24,38,20,,,,,,,,,,,
S,6,145,4,40,24,38,20,,,,,,,,,,,
S,6,145,5,40,24,38,20,,,,,,,,,,,
S,6,145,6,40,12,38,20,,,,,,,,,,,
S,6,145,7,40,12,38,20,,,,,,,,,,,
S,6,145,8,40,12,38,20,,,,,,,,,,,
S,6,145,9,40,12,38,20,,,,,,,,,,,
S,6,145,10,40,12,38,20,,,,,,,,,,,
S,6,146,1,40,24,38,20,,,,,,,,,,,
S,6,146,2,40,24,38,20,,,,,,,,,,,
S,6,146,3,40,24,38,20,,,,,,,,,,,
S,6,146,4,40,24,38,20,,,,,,,,,,,
S,6,146,5,40,24,38,20,,,,,,,,,,,
S,6,146,6,40,12,38,20,,,,,,,,,,,
S,6,146,7,40,12,38,20,,,,,,,,,,,
S,6,146,8,40,12,38,20,,,,,,,,,,,
S,6,146,9,40,12,38,20,,,,,,,,,,,
S,6,146,10,40,12,38,20,,,,,,,,,,,
S,6,147,1,40,24,38,20,,,,,,,,,,,
S,6,147,2,40,24,38,20,,,,,,,,,,,
S,6,147,3,40,24,38,20,,,,,,,,,,,
S,6,147,4,40,24,38,20,,,,,,,,,,,
S,6,147,5,40,24,38,20,,,,,,,,,,,
S,6,147,6,40,12,38,20,,,,,,,,,,,
S,6,147,7,40,12,38,20,,,,,,,,,,,
S,6,147,8,40,12,38,20,,,,,,,,,,,
S,6,147,9,40,12,38,20,,,,,,,,,,,
S,6,147,10,40,12,38,20,,,,,,,,,,,
S,6,148,1,40,24,38,20,,,,,,,,,,,
S,6,148,2,40,24,38,20,,,,,,,,,,,
S,6,148,3,40,24,38,20,,,,,,,,,,,
S,6,148,4,40,24,38,20,,,,,,,,,,,
S,6,148,5,40,24,38,20,,,,,,,,,,,
S,6,148,6,40,12,38,20,,,,,,,,,,,
S,6,148,7,40,12,38,20,,,,,,,,,,,
S,6,148,8,40,12,38,20,,,,,,,,,,,
S,6,148,9,40,12,38,20,,,,,,,,,,,
S,6,148,10,40,12,38,20,,,,,,,,,,,
S,6,149,1,40,24,38,20,,,,,,,,,,,
S,6,149,2,40,24,38,20,,,,,,,,,,,
S,6,149,3,40,24,38,20,,,,,,,,,,,
S,6,149,4,40,24,38,20,,,,,,,,,,,
S,6,149,5,40,24,38,20,,,,,,,,,,,
S,6,149,6,40,12,38,20,,,,,,,,,,,
S,6,149,7,40,12,38,20,,,,,,,,,,,
S,6,149,8,40,12,38,20,,,,,,,,,,,
S,6,149,9,40,12,38,20,,,,,,,,,,,
S,6,149,10,40,12,38,20,,,,,,,,,,,
S,6,150,1,40,24,38,20,,,,,,,,,,,
S,6,150,2,40,24,38,20,,,,,,,,,,,
S,6,150,3,40,24,38,20,,,,,,,,,,,
S,6,150,4,40,24,38,20,,,,,,,,,,,
S,6,150,5,40,24,38,20,,,,,,,,,,,
S,6,150,6,40,12,38,20,,,,,,,,,,,
S,6,150,7,40,12,38,20,,,,,,,,,,,
S,6,150,8,40,12,38,20,,,,,,,,,,,
S,6,150,9,40,12,38,20,,,,,,,,,,,
S,6,150,10,40,12,38,20,,,,,,,,,,,
S,6,151,1,40,24,38,20,,,,,,,,,,,
S,6,151,2,40,24,38,20,,,,,,,,,,,
S,6,151,3,40,24,38,20,,,,,,,,,,,
S,6,151,4,40,24,38,20,,,,,,,,,,,
S,6,151,5,40,24,38,20,,,,,,,,,,,
S,6,151,6,40,12,38,20,,,,,,,,,,,
S,6,151,7,40,12,38,20,,,,,,,,,,,
S,6,151,8,40,12,38,20,,,,,,,,,,,
S,6,151,9,40,12,38,20,,,,,,,,,,,
S,6,151,10,40,12,38,20,,,,,,,,,,,
S,6,152,1,40,24,38,20,,,,,,,,,,,
S,6,152,2,40,24,38,20,,,,,,,,,,,
S,6,152,3,40,24,38,20,,,,,,,,,,,
S,6,152,4,40,24,38,20,,,,,,,,,,,
S,6,152,5,40,24,38,20,,,,,,,,,,,
S,6,152,6,40,12,38,20,,,,,,,,,,,
S,6,152,7,40,12,38,20,,,,,,,,,,,
S,6,152,8,40,12,38,20,,,,,,,,,,,
S,6,152,9,40,12,38,20,,,,,,,,,,,
S,6,152,10,40,12,38,20,,,,,,,,,,,
S,6,153,1,40,24,38,20,,,,,,,,,,,
S,6,153,2,40,24,38,20,,,,,,,,,,,
S,6,153,3,40,24,38,20,,,,,,,,,,,
S,6,153,4,40,24,38,20,,,,,,,,,,,
S,6,153,5,40,24,38,20,,,,,,,,,,,
S,6,153,6,40,12,38,20,,,,,,,,,,,
S,6,153,7,40,12,38,20,,,,,,,,,,,
S,6,153,8,40,12,38,20,,,,,,,,,,,
S,6,153,9,40,12,38,20,,,,,,,,,,,
S,6,153,10,40,12,38,20,,,,,,,,,,,
S,6,154,1,40,24,38,20,,,,,,,,,,,
S,6,154,2,40,24,38,20,,,,,,,,,,,
S,6,154,3,40,24,38,20,,,,,,,,,,,
S,6,154,4,40,24,38,20,,,,,,,,,,,
S,6,154,5,40,24,38,20,,,,,,,,,,,
S,6,154,6,40,12,38,20,,,,,,,,,,,
S,6,154,7,40,12,38,20,,,,,,,,,,,
S,6,154,8,40,12,38,20,,,,,,,,,,,
S,6,154,9,40,12,38,20,,,,,,,,,,,
S,6,154,10,40,12,38,20,,,,,,,,,,,
S,6,155,1,40,24,38,20,,,,,,,,,,,
S,6,155,2,40,24,38,20,,,,,,,,,,,
S,6,155,3,40,24,38,20,,,,,,,,,,,
S,6,155,4,40,24,38,20,,,,,,,,,,,
S,6,155,5,40,24,38,20,,,,,,,,,,,
S,6,155,6,40,12,38,20,,,,,,,,,,,
S,6,155,7,40,12,38,20,,,,,,,,,,,
S,6,155,8,40,12,38,20,,,,,,,,,,,
S,6,155,9,40,12,38,20,,,,,,,,,,,
S,6,155,10,40,12,38,20,,,,,,,,,,,
S,6,156,1,40,24,38,20,,,,,,,,,,,
S,6,156,2,40,24,38,20,,,,,,,,,,,
S,6,156,3,40,24,38,20,,,,,,,,,,,
S,6,156,4,40,24,38,20,,,,,,,,,,,
S,6,156,5,40,24,38,20,,,,,,,,,,,
S,6,156,6,40,12,38,20,,,,,,,,,,,
S,6,156,7,40,12,38,20,,,,,,,,,,,
S,6,156,8,40,12,38,20,,,,,,,,,,,
S,6,156,9,40,12,38,20,,,,,,,,,,,
S,6,156,10,40,12,38,20,,,,,,,,,,,
S,6,157,1,40,24,38,20,,,,,,,,,,,
S,6,157,2,40,24,38,20,,,,,,,,,,,
S,6,157,3,40,24,38,20,,,,,,,,,,,
S,6,157,4,40,24,38,20,,,,,,,,,,,
S,6,157,5,40,24,38,20,,,,,,,,,,,
S,6,157,6,40,12,38,20,,,,,,,,,,,
S,6,157,7,40,12,38,20,,,,,,,,,,,
S,6,157,8,40,12,38,20,,,,,,,,,,,
S,6,157,9,40,12,38,20,,,,,,,,,,,
S,6,157,10,40,12,38,20,,,,,,,,,,,
S,6,158,1,40,24,38,20,,,,,,,,,,,
S,6,158,2,40,24,38,20,,,,,,,,,,,
S,6,158,3,40,24,38,20,,,,,,,,,,,
S,6,158,4,40,24,38,20,,,,,,,,,,,
S,6,158,5,40,24,38,20,,,,,,,,,,,
S,6,158,6,40,12,38,20,,,,,,,,,,,
S,6,158,7,40,12,38,20,,,,,,,,,,,
S,6,158,8,40,12,38,20,,,,,,,,,,,
S,6,158,9,40,12,38,20,,,,,,,,,,,
S,6,158,10,40,12,38,20,,,,,,,,,,,
S,6,159,1,40,24,38,20,,,,,,,,,,,
S,6,159,2,40,24,38,20,,,,,,,,,,,
S,6,159,3,40,24,38,20,,,,,,,,,,,
S,6,159,4,40,24,38,20,,,,,,,,,,,
S,6,159,5,40,24,38,20,,,,,,,,,,,
S,6,159,6,40,12,38,20,,,,,,,,,,,
S,6,159,7,40,12,38,20,,,,,,,,,,,
S,6,159,8,40,12,38,20,,,,,,,,,,,
S,6,159,9,40,12,38,20,,,,,,,,,,,
S,6,159,10,40,12,38,20,,,,,,,,,,,
S,6,160,1,40,24,38,20,,,,,,,,,,,
S,6,160,2,40,24,38,20,,,,,,,,,,,
S,6,160,3,40,24,38,20,,,,,,,,,,,
S,6,160,4,40,24,38,20,,,,,,,,,,,
S,6,160,5,40,24,38,20,,,,,,,,,,,
S,6,160,6,40,12,38,20,,,,,,,,,,,
S,6,160,7,40,12,38,20,,,,,,,,,,,
S,6,160,8,40,12,38,20,,,,,,,,,,,
S,6,160,9,40,12,38,20,,,,,,,,,,,
S,6,160,10,40,12,38,20,,,,,,,,,,,
S,6,161,1,40,24,38,20,,,,,,,,,,,
S,6,161,2,40,24,38,20,,,,,,,,,,,
S,6,161,3,40,24,38,20,,,,,,,,,,,
S,6,161,4,40,24,38,20,,,,,,,,,,,
S,6,161,5,40,24,38,20,,,,,,,,,,,
S,6,161,6,40,12,38,20,,,,,,,,,,,
S,6,161,7,40,12,38,20,,,,,,,,,,,
S,6,161,8,40,12,38,20,,,,,,,,,,,
S,6,161,9,40,12,38,20,,,,,,,,,,,
S,6,161,10,40,12,38,20,,,,,,,,,,,
S,6,162,1,40,24,38,20,,,,,,,,,,,
S,6,162,2,40,24,38,20,,,,,,,,,,,
S,6,162,3,40,24,38,20,,,,,,,,,,,
S,6,162,4,40,24,38,20,,,,,,,,,,,
S,6,162,5,40,24,38,20,,,,,,,,,,,
S,6,162,6,40,12,38,20,,,,,,,,,,,
S,6,162,7,40,12,38,20,,,,,,,,,,,
S,6,162,8,40,12,38,20,,,,,,,,,,,
S,6,162,9,40,12,38,20,,,,,,,,,,,
S,6,162,10,40,12,38,20,,,,,,,,,,,
S,6,163,1,40,24,38,20,,,,,,,,,,,
S,6,163,2,40,24,38,20,,,,,,,,,,,
S,6,163,3,40,24,38,20,,,,,,,,,,,
S,6,163,4,40,24,38,20,,,,,,,,,,,
S,6,163,5,40,24,38,20,,,,,,,,,,,
S,6,163,6,40,12,38,20,,,,,,,,,,,
S,6,163,7,40,12,38,20,,,,,,,,,,,
S,6,163,8,40,12,38,20,,,,,,,,,,,
S,6,163,9,40,12,38,20,,,,,,,,,,,
S,6,163,10,40,12,38,20,,,,,,,,,,,
S,6,164,1,40,24,38,20,,,,,,,,,,,
S,6,164,2,40,24,38,20,,,,,,,,,,,
S,6,164,3,40,24,38,20,,,,,,,,,,,
S,6,164,4,40,24,38,20,,,,,,,,,,,
S,6,164,5,40,24,38,20,,,,,,,,,,,
S,6,164,6,40,12,38,20,,,,,,,,,,,
S,6,164,7,40,12,38,20,,,,,,,,,,,
S,6,164,8,40,12,38,20,,,,,,,,,,,
S,6,164,9,40,12,38,20,,,,,,,,,,,
S,6,164,10,40,12,38,20,,,,,,,,,,,
S,6,165,1,40,24,38,20,,,,,,,,,,,
S,6,165,2,40,24,38,20,,,,,,,,,,,
S,6,165,3,40,24,38,20,,,,,,,,,,,
S,6,165,4,40,24,38,20,,,,,,,,,,,
S,6,165,5,40,24,38,20,,,,,,,,,,,
S,6,165,6,40,12,38,20,,,,,,,,,,,
S,6,165,7,40,12,38,20,,,,,,,,,,,
S,6,165,8,40,12,38,20,,,,,,,,,,,
S,6,165,9,40,12,38,20,,,,,,,,,,,
S,6,165,10,40,12,38,20,,,,,,,,,,,
S,6,166,1,40,24,38,20,,,,,,,,,,,
S,6,166,2,40,24,38,20,,,,,,,,,,,
S,6,166,3,40,24,38,20,,,,,,,,,,,
S,6,166,4,40,24,38,20,,,,,,,,,,,
S,6,166,5,40,24,38,20,,,,,,,,,,,
S,6,166,6,40,12,38,20,,,,,,,,,,,
S,6,166,7,40,12,38,20,,,,,,,,,,,
S,6,166,8,40,12,38,20,,,,,,,,,,,
S,6,166,9,40,12,38,20,,,,,,,,,,,
S,6,166,10,40,12,38,20,,,,,,,,,,,
S,6,167,1,40,24,38,20,,,,,,,,,,,
S,6,167,2,40,24,38,20,,,,,,,,,,,
S,6,167,3,40,24,38,20,,,,,,,,,,,
S,6,167,4,40,24,38,20,,,,,,,,,,,
S,6,167,5,40,24,38,20,,,,,,,,,,,
S,6,167,6,40,12,38,20,,,,,,,,,,,
S,6,167,7,40,12,38,20,,,,,,,,,,,
S,6,167,8,40,12,38,20,,,,,,,,,,,
S,6,167,9,40,12,38,20,,,,,,,,,,,
S,6,167,10,40,12,38,20,,,,,,,,,,,
S,6,168,1,40,24,38,20,,,,,,,,,,,
S,6,168,2,40,24,38,20,,,,,,,,,,,
S,6,168,3,40,24,38,20,,,,,,,,,,,
S,6,168,4,40,24,38,20,,,,,,,,,,,
S,6,168,5,40,24,38,20,,,,,,,,,,,
S,6,168,6,40,12,38,20,,,,,,,,,,,
S,6,168,7,40,12,38,20,,,,,,,,,,,
S,6,168,8,40,12,38,20,,,,,,,,,,,
S,6,168,9,40,12,38,20,,,,,,,,,,,
S,6,168,10,40,12,38,20,,,,,,,,,,,
S,6,169,1,40,24,38,20,,,,,,,,,,,
S,6,169,2,40,24,38,20,,,,,,,,,,,
S,6,169,3,40,24,38,20,,,,,,,,,,,
S,6,169,4,40,24,38,20,,,,,,,,,,,
S,6,169,5,40,24,38,20,,,,,,,,,,,
S,6,169,6,40,12,38,20,,,,,,,,,,,
S,6,169,7,40,12,38,20,,,,,,,,,,,
S,6,169,8,40,12,38,20,,,,,,,,,,,
S,6,169,9,40,12,38,20,,,,,,,,,,,
S,6,169,10,40,12,38,20,,,,,,,,,,,
S,6,170,1,40,24,38,20,,,,,,,,,,,
S,6,170,2,40,24,38,20,,,,,,,,,,,
S,6,170,3,40,24,38,20,,,,,,,,,,,
S,6,170,4,40,24,38,20,,,,,,,,,,,
S,6,170,5,40,24,38,20,,,,,,,,,,,
S,6,170,6,40,12,38,20,,,,,,,,,,,
S,6,170,7,40,12,38,20,,,,,,,,,,,
S,6,170,8,40,12,38,20,,,,,,,,,,,
S,6,170,9,40,12,38,20,,,,,,,,,,,
S,6,170,10,40,12,38,20,,,,,,,,,,,
S,6,171,1,40,24,38,20,,,,,,,,,,,
S,6,171,2,40,24,38,20,,,,,,,,,,,
S,6,171,3,40,24,38,20,,,,,,,,,,,
S,6,171,4,40,24,38,20,,,,,,,,,,,
S,6,171,5,40,24,38,20,,,,,,,,,,,
S,6,171,6,40,12,38,20,,,,,,,,,,,
S,6,171,7,40,12,38,20,,,,,,,,,,,
S,6,171,8,40,12,38,20,,,,,,,,,,,
S,6,171,9,40,12,38,20,,,,,,,,,,,
S,6,171,10,40,12,38,20,,,,,,,,,,,
S,6,172,1,40,24,38,20,,,,,,,,,,,
S,6,172,2,40,24,38,20,,,,,,,,,,,
S,6,172,3,40,24,38,20,,,,,,,,,,,
S,6,172,4,40,24,38,20,,,,,,,,,,,
S,6,172,5,40,24,38,20,,,,,,,,,,,
S,6,172,6,40,12,38,20,,,,,,,,,,,
S,6,172,7,40,12,38,20,,,,,,,,,,,
S,6,172,8,40,12,38,20,,,,,,,,,,,
S,6,172,9,40,12,38,20,,,,,,,,,,,
S,6,172,10,40,12,38,20,,,,,,,,,,,
S,6,173,1,40,24,38,20,,,,,,,,,,,
S,6,173,2,40,24,38,20,,,,,,,,,,,
S,6,173,3,40,24,38,20,,,,,,,,,,,
S,6,173,4,40,24,38,20,,,,,,,,,,,
S,6,173,5,40,24,38,20,,,,,,,,,,,
S,6,173,6,40,12,38,20,,,,,,,,,,,
S,6,173,7,40,12,38,20,,,,,,,,,,,
S,6,173,8,40,12,38,20,,,,,,,,,,,
S,6,173,9,40,12,38,20,,,,,,,,,,,
S,6,173,10,40,12,38,20,,,,,,,,,,,
S,6,174,1,40,24,38,20,,,,,,,,,,,
S,6,174,2,40,24,38,20,,,,,,,,,,,
S,6,174,3,40,24,38,20,,,,,,,,,,,
S,6,174,4,40,24,38,20,,,,,,,,,,,
S,6,174,5,40,24,38,20,,,,,,,,,,,
S,6,174,6,40,12,38,20,,,,,,,,,,,
S,6,174,7,40,12,38,20,,,,,,,,,,,
S,6,174,8,40,12,38,20,,,,,,,,,,,
S,6,174,9,40,12,38,20,,,,,,,,,,,
S,6,174,10,40,12,38,20,,,,,,,,,,,
S,6,175,1,40,24,38,20,,,,,,,,,,,
S,6,175,2,40,24,38,20,,,,,,,,,,,
S,6,175,3,40,24,38,20,,,,,,,,,,,
S,6,175,4,40,24,38,20,,,,,,,,,,,
S,6,175,5,40,24,38,20,,,,,,,,,,,
S,6,175,6,40,12,38,20,,,,,,,,,,,
S,6,175,7,40,12,38,20,,,,,,,,,,,
S,6,175,8,40,12,38,20,,,,,,,,,,,
S,6,175,9,40,12,38,20,,,,,,,,,,,
S,6,175,10,40,12,38,20,,,,,,,,,,,
S,6,176,1,40,24,38,20,,,,,,,,,,,
S,6,176,2,40,24,38,20,,,,,,,,,,,
S,6,176,3,40,24,38,20,,,,,,,,,,,
S,6,176,4,40,24,38,20,,,,,,,,,,,
S,6,176,5,40,24,38,20,,,,,,,,,,,
S,6,176,6,40,12,38,20,,,,,,,,,,,
S,6,176,7,40,12,38,20,,,,,,,,,,,
S,6,176,8,40,12,38,20,,,,,,,,,,,
S,6,176,9,40,12,38,20,,,,,,,,,,,
S,6,176,10,40,12,38,20,,,,,,,,,,,
S,6,177,1,40,24,38,20,,,,,,,,,,,
S,6,177,2,40,24,38,20,,,,,,,,,,,
S,6,177,3,40,24,38,20,,,,,,,,,,,
S,6,177,4,40,24,38,20,,,,,,,,,,,
S,6,177,5,40,24,38,20,,,,,,,,,,,
S,6,177,6,40,12,38,20,,,,,,,,,,,
S,6,177,7,40,12,38,20,,,,,,,,,,,
S,6,177,8,40,12,38,20,,,,,,,,,,,
S,6,177,9,40,12,38,20,,,,,,,,,,,
S,6,177,10,40,12,38,20,,,,,,,,,,,
S,6,178,1,40,24,38,20,,,,,,,,,,,
S,6,178,2,40,24,38,20,,,,,,,,,,,
S,6,178,3,40,24,38,20,,,,,,,,,,,
S,6,178,4,40,24,38,20,,,,,,,,,,,
S,6,178,5,40,24,38,20,,,,,,,,,,,
S,6,178,6,40,12,38,20,,,,,,,,,,,
S,6,178,7,40,12,38,20,,,,,,,,,,,
S,6,178,8,40,12,38,20,,,,,,,,,,,
S,6,178,9,40,12,38,20,,,,,,,,,,,
S,6,178,10,40,12,38,20,,,,,,,,,,,
S,6,179,1,40,24,38,20,,,,,,,,,,,
S,6,179,2,40,24,38,20,,,,,,,,,,,
S,6,179,3,40,24,38,20,,,,,,,,,,,
S,6,179,4,40,24,38,20,,,,,,,,,,,
S,6,179,5,40,24,38,20,,,,,,,,,,,
S,6,179,6,40,12,38,20,,,,,,,,,,,
S,6,179,7,40,12,38,20,,,,,,,,,,,
S,6,179,8,40,12,38,20,,,,,,,,,,,
S,6,179,9,40,12,38,20,,,,,,,,,,,
S,6,179,10,40,12,38,20,,,,,,,,,,,
S,6,180,1,40,24,38,20,,,,,,,,,,,
S,6,180,2,40,24,38,20,,,,,,,,,,,
S,6,180,3,40,24,38,20,,,,,,,,,,,
S,6,180,4,40,24,38,20,,,,,,,,,,,
S,6,180,5,40,24,38,20,,,,,,,,,,,
S,6,180,6,40,12,38,20,,,,,,,,,,,
S,6,180,7,40,12,38,20,,,,,,,,,,,
S,6,180,8,40,12,38,20,,,,,,,,,,,
S,6,180,9,40,12,38,20,,,,,,,,,,,
S,6,180,10,40,12,38,20,,,,,,,,,,,
S,6,181,1,40,24,38,20,,,,,,,,,,,
S,6,181,2,40,24,38,20,,,,,,,,,,,
S,6,181,3,40,24,38,20,,,,,,,,,,,
S,6,181,4,40,24,38,20,,,,,,,,,,,
S,6,181,5,40,24,38,20,,,,,,,,,,,
S,6,181,6,40,12,38,20,,,,,,,,,,,
S,6,181,7,40,12,38,20,,,,,,,,,,,
S,6,181,8,40,12,38,20,,,,,,,,,,,
S,6,181,9,40,12,38,20,,,,,,,,,,,
S,6,181,10,40,12,38,20,,,,,,,,,,,
S,6,182,1,40,24,38,20,,,,,,,,,,,
S,6,182,2,40,24,38,20,,,,,,,,,,,
S,6,182,3,40,24,38,20,,,,,,,,,,,
S,6,182,4,40,24,38,20,,,,,,,,,,,
S,6,182,5,40,24,38,20,,,,,,,,,,,
S,6,182,6,40,12,38,20,,,,,,,,,,,
S,6,182,7,40,12,38,20,,,,,,,,,,,
S,6,182,8,40,12,38,20,,,,,,,,,,,
S,6,182,9,40,12,38,20,,,,,,,,,,,
S,6,182,10,40,12,38,20,,,,,,,,,,,
S,6,183,1,40,24,38,20,,,,,,,,,,,
S,6,183,2,40,24,38,20,,,,,,,,,,,
S,6,183,3,40,24,38,20,,,,,,,,,,,
S,6,183,4,40,24,38,20,,,,,,,,,,,
S,6,183,5,40,24,38,20,,,,,,,,,,,
S,6,183,6,40,12,38,20,,,,,,,,,,,
S,6,183,7,40,12,38,20,,,,,,,,,,,
S,6,183,8,40,12,38,20,,,,,,,,,,,
S,6,183,9,40,12,38,20,,,,,,,,,,,
S,6,183,10,40,12,38,20,,,,,,,,,,,
S,6,184,1,40,24,38,20,,,,,,,,,,,
S,6,184,2,40,24,38,20,,,,,,,,,,,
S,6,184,3,40,24,38,20,,,,,,,,,,,
S,6,184,4,40,24,38,20,,,,,,,,,,,
S,6,184,5,40,24,38,20,,,,,,,,,,,
S,6,184,6,40,12,38,20,,,,,,,,,,,
S,6,184,7,40,12,38,20,,,,,,,,,,,
S,6,184,8,40,12,38,20,,,,,,,,,,,
S,6,184,9,40,12,38,20,,,,,,,,,,,
S,6,184,10,40,12,38,20,,,,,,,,,,,
S,6,185,1,40,24,38,20,,,,,,,,,,,
S,6,185,2,40,24,38,20,,,,,,,,,,,
S,6,185,3,40,24,38,20,,,,,,,,,,,
S,6,185,4,40,24,38,20,,,,,,,,,,,
S,6,185,5,40,24,38,20,,,,,,,,,,,
S,6,185,6,40,12,38,20,,,,,,,,,,,
S,6,185,7,40,12,38,20,,,,,,,,,,,
S,6,185,8,40,12,38,20,,,,,,,,,,,
S,6,185,9,40,12,38,20,,,,,,,,,,,
S,6,185,10,40,12,38,20,,,,,,,,,,,
S,6,186,1,40,24,38,20,,,,,,,,,,,
S,6,186,2,40,24,38,20,,,,,,,,,,,
S,6,186,3,40,24,38,20,,,,,,,,,,,
S,6,186,4,40,24,38,20,,,,,,,,,,,
S,6,186,5,40,24,38,20,,,,,,,,,,,
S,6,186,6,40,12,38,20,,,,,,,,,,,
S,6,186,7,40,12,38,20,,,,,,,,,,,
S,6,186,8,40,12,38,20,,,,,,,,,,,
S,6,186,9,40,12,38,20,,,,,,,,,,,
S,6,186,10,40,12,38,20,,,,,,,,,,,
S,6,187,1,40,24,38,20,,,,,,,,,,,
S,6,187,2,40,24,38,20,,,,,,,,,,,
S,6,187,3,40,24,38,20,,,,,,,,,,,
S,6,187,4,40,24,38,20,,,,,,,,,,,
S,6,187,5,40,24,38,20,,,,,,,,,,,
S,6,187,6,40,12,38,20,,,,,,,,,,,
S,6,187,7,40,12,38,20,,,,,,,,,,,
S,6,187,8,40,12,38,20,,,,,,,,,,,
S,6,187,9,40,12,38,20,,,,,,,,,,,
S,6,187,10,40,12,38,20,,,,,,,,,,,
S,6,188,1,40,24,38,20,,,,,,,,,,,
S,6,188,2,40,24,38,20,,,,,,,,,,,
S,6,188,3,40,24,38,20,,,,,,,,,,,
S,6,188,4,40,24,38,20,,,,,,,,,,,
S,6,188,5,40,24,38,20,,,,,,,,,,,
S,6,188,6,40,12,38,20,,,,,,,,,,,
S,6,188,7,40,12,38,20,,,,,,,,,,,
S,6,188,8,40,12,38,20,,,,,,,,,,,
S,6,188,9,40,12,38,20,,,,,,,,,,,
S,6,188,10,40,12,38,20,,,,,,,,,,,
S,6,189,1,40,24,38,20,,,,,,,,,,,
S,6,189,2,40,24,38,20,,,,,,,,,,,
S,6,189,3,40,24,38,20,,,,,,,,,,,
S,6,189,4,40,24,38,20,,,,,,,,,,,
S,6,189,5,40,24,38,20,,,,,,,,,,,
S,6,189,6,40,12,38,20,,,,,,,,,,,
S,6,189,7,40,12,38,20,,,,,,,,,,,
S,6,189,8,40,12,38,20,,,,,,,,,,,
S,6,189,9,40,12,38,20,,,,,,,,,,,
S,6,189,10,40,12,38,20,,,,,,,,,,,
S,6,190,1,40,24,38,20,,,,,,,,,,,
S,6,190,2,40,24,38,20,,,,,,,,,,,
S,6,190,3,40,24,38,20,,,,,,,,,,,
S,6,190,4,40,24,38,20,,,,,,,,,,,
S,6,190,5,40,24,38,20,,,,,,,,,,,
S,6,190,6,40,12,38,20,,,,,,,,,,,
S,6,190,7,40,12,38,20,,,,,,,,,,,
S,6,190,8,40,12,38,20,,,,,,,,,,,
S,6,190,9,40,12,38,20,,,,,,,,,,,
S,6,190,10,40,12,38,20,,,,,,,,,,,
S,6,191,1,40,24,38,20,,,,,,,,,,,
S,6,191,2,40,24,38,20,,,,,,,,,,,
S,6,191,3,40,24,38,20,,,,,,,,,,,
S,6,191,4,40,24,38,20,,,,,,,,,,,
S,6,191,5,40,24,38,20,,,,,,,,,,,
S,6,191,6,40,12,38,20,,,,,,,,,,,
S,6,191,7,40,12,38,20,,,,,,,,,,,
S,6,191,8,40,12,38,20,,,,,,,,,,,
S,6,191,9,40,12,38,20,,,,,,,,,,,
S,6,191,10,40,12,38,20,,,,,,,,,,,
S,6,192,1,40,24,38,20,,,,,,,,,,,
S,6,192,2,40,24,38,20,,,,,,,,,,,
S,6,192,3,40,24,38,20,,,,,,,,,,,
S,6,192,4,40,24,38,20,,,,,,,,,,,
S,6,192,5,40,24,38,20,,,,,,,,,,,
S,6,192,6,40,12,38,20,,,,,,,,,,,
S,6,192,7,40,12,38,20,,,,,,,,,,,
S,6,192,8,40,12,38,20,,,,,,,,,,,
S,6,192,9,40,12,38,20,,,,,,,,,,,
S,6,192,10,40,12,38,20,,,,,,,,,,,
S,6,193,1,40,24,38,20,,,,,,,,,,,
S,6,193,2,40,24,38,20,,,,,,,,,,,
S,6,193,3,40,24,38,20,,,,,,,,,,,
S,6,193,4,40,24,38,20,,,,,,,,,,,
S,6,193,5,40,24,38,20,,,,,,,,,,,
S,6,193,6,40,12,38,20,,,,,,,,,,,
S,6,193,7,40,12,38,20,,,,,,,,,,,
S,6,193,8,40,12,38,20,,,,,,,,,,,
S,6,193,9,40,12,38,20,,,,,,,,,,,
S,6,193,10,40,12,38,20,,,,,,,,,,,
S,6,194,1,40,24,38,20,,,,,,,,,,,
S,6,194,2,40,24,38,20,,,,,,,,,,,
S,6,194,3,40,24,38,20,,,,,,,,,,,
S,6,194,4,40,24,38,20,,,,,,,,,,,
S,6,194,5,40,24,38,20,,,,,,,,,,,
S,6,194,6,40,12,38,20,,,,,,,,,,,
S,6,194,7,40,12,38,20,,,,,,,,,,,
S,6,194,8,40,12,38,20,,,,,,,,,,,
